"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","aesfdrk","happy","health","gndr","yrbrn","age","agea","edufld","edulvla","edulvlb","emplrel","isco08","iscoco","pdjobev","wkhtot","edlves","edlvaes","edlvdes","edlvees","edlvges","edlvhes","impdiff","impenv","impfree","impfun","imprich","impsafe","imptrad","ipadvnt","ipbhprp","ipcrtiv","ipeqopt","ipfrule","ipgdtim","iphlppl","iplylfr","ipmodst","iprspot","ipshabt","ipstrgv","ipsuces","ipudrst","regiones","regioaes"
"ESS1e06_7",1,"6.7","23.11.2023",195,"ES",1.2849,1.2822274,2.0200796,2.5902014,,,,4,6,3,2,1950,,53,,2,,6,,66666,2,666,3,,,,,,3,3,2,3,5,1,3,5,4,4,1,2,3,3,1,2,2,3,1,3,3,52,
"ESS1e06_7",1,"6.7","23.11.2023",196,"ES",1.2849,1.6282938,2.0200796,3.289283,,,,2,7,2,1,1954,,49,,5,,1,,2332,6,40,8,,,,,,5,4,3,5,4,3,4,3,2,3,2,4,5,3,2,5,4,5,1,4,3,52,
"ESS1e06_7",1,"6.7","23.11.2023",197,"ES",0.4283,0.4095933,2.0200796,0.8274111,,,,1,5,3,1,1930,,73,,1,,1,,8331,1,888,1,,,,,,6,3,2,5,5,1,2,6,2,5,2,3,6,3,2,3,2,3,2,4,3,52,
"ESS1e06_7",1,"6.7","23.11.2023",200,"ES",1.7132,2.305396,2.0200796,4.6570835,,,,3,7,3,2,1976,,27,,5,,1,,2230,6,40,8,,,,,,2,4,2,3,5,1,4,2,3,3,4,2,2,5,3,5,3,2,2,3,5,52,
"ESS1e06_7",1,"6.7","23.11.2023",205,"ES",0.8771,0.8595294,2.0200796,1.7363178,,,,3,7,3,2,1930,,72,,1,,1,,9132,1,70,1,,,,,,5,3,3,2,2,2,2,3,4,4,3,2,2,2,2,1,3,3,2,2,3,61,
"ESS1e06_7",1,"6.7","23.11.2023",206,"ES",0.4386,0.42981368,2.0200796,0.8682579,,,,4,6,3,2,1928,,74,,1,,6,,66666,2,666,2,,,,,,2,2,2,4,5,1,2,6,2,5,1,2,3,2,2,2,2,2,2,2,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",208,"ES",0.4386,0.42981368,2.0200796,0.8682579,,,,3,10,3,2,1938,,64,,1,,2,,1314,6,52,2,,,,,,4,2,2,2,2,1,2,5,2,1,2,4,2,3,2,2,2,2,2,2,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",209,"ES",0.8771,0.48971146,2.0200796,0.98925614,,,,2,5,4,1,1932,,70,,3,,2,,1315,1,55,5,,,,,,5,2,2,5,2,2,2,5,2,2,2,2,2,4,2,2,2,2,2,2,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",210,"ES",0.8771,0.77429914,2.0200796,1.5641459,,,,2,9,2,1,1929,,73,,5,,1,,3415,1,60,7,,,,,,1,2,2,2,6,2,2,6,2,2,2,2,2,2,2,2,2,3,2,6,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",213,"ES",0.4386,0.24488366,2.0200796,0.4946845,,,,2,10,2,1,1945,,57,,3,,1,,4190,6,37,5,,,,,,1,2,1,6,4,5,6,1,6,1,1,5,5,1,2,2,2,5,6,6,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",214,"ES",0.8771,0.75313336,2.0200796,1.5213894,,,,2,8,3,2,1967,,35,,5,,1,,2470,6,38,11,,,,,,2,2,1,3,3,2,2,4,2,2,2,2,2,2,2,3,2,2,2,4,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",218,"ES",1.5133,1.8489889,2.0200796,3.7351048,,,,2,7,2,2,1971,,32,,2,,1,,9211,1,50,3,,,,,,3,1,4,4,5,2,3,4,2,4,1,4,2,2,1,2,4,1,2,4,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",222,"ES",0.5044,0.49429554,2.0200796,0.9985163,,,,2,6,3,2,1930,,73,,1,,6,,66666,2,666,1,,,,,,2,1,2,4,5,2,4,5,2,2,1,3,2,2,2,2,3,5,1,5,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",223,"ES",1.0089,0.54904735,2.0200796,1.1091194,,,,2,7,2,1,1970,,32,,4,,1,,9320,6,15,6,,,,,,2,2,2,2,4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,61,
"ESS1e06_7",1,"6.7","23.11.2023",224,"ES",0.5044,0.49429554,2.0200796,0.9985163,,,,2,10,2,2,1938,,65,,1,,2,,5220,6,40,2,,,,,,4,1,3,4,4,1,2,6,2,1,1,4,1,2,2,3,1,4,1,5,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",226,"ES",0.5044,0.23827651,2.0200796,0.48133752,,,,2,6,4,2,1927,,76,,3,,6,,66666,2,666,5,,,,,,1,1,1,3,5,3,3,1,2,1,1,4,1,2,1,1,4,4,2,4,1,61,
"ESS1e06_7",1,"6.7","23.11.2023",231,"ES",0.6869,0.6731396,2.0200796,1.3597956,,,,3,10,3,2,1941,,61,,1,,2,,1311,1,50,2,,,,,,2,2,2,2,5,2,2,5,2,2,2,3,2,2,2,2,2,2,2,2,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",232,"ES",1.0303,0.8963505,2.0200796,1.8106993,,,,3,8,3,1,1938,,64,,2,,2,,7231,6,50,3,,,,,,4,1,2,2,2,1,2,2,3,4,2,2,3,2,2,2,3,2,1,2,3,61,
"ESS1e06_7",1,"6.7","23.11.2023",234,"ES",0.6869,0.94911516,2.0200796,1.9172882,,,,2,10,3,1,1959,,43,,1,,2,,6130,6,70,1,,,,,,3,2,2,3,2,2,4,2,4,2,2,4,2,2,2,3,3,3,2,2,3,61,
"ESS1e06_7",1,"6.7","23.11.2023",235,"ES",0.6869,0.37583947,2.0200796,0.75922567,,,,2,5,3,1,1963,,39,,3,,2,,6112,6,40,4,,,,,,2,3,2,3,3,3,2,3,4,2,2,4,1,3,1,3,3,4,2,2,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",237,"ES",1.9946,1.8107603,2.0200796,3.6578798,,,,3,3,5,2,1951,,51,,1,,6,,66666,2,666,1,,,,,,2,2,2,5,5,2,2,5,2,2,2,2,2,2,2,2,1,2,2,2,3,61,
"ESS1e06_7",1,"6.7","23.11.2023",238,"ES",0.7978,0.9747726,2.0200796,1.9691182,,,,4,10,3,2,1977,,25,,2,,1,,6112,1,40,3,,,,,,1,1,2,1,2,2,2,2,1,1,2,4,2,3,1,2,2,5,3,2,3,61,
"ESS1e06_7",1,"6.7","23.11.2023",240,"ES",0.7978,0.7242678,2.0200796,1.4630786,,,,3,5,4,2,1949,,53,,1,,1,,9211,6,40,1,,,,,,2,3,1,5,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,61,
"ESS1e06_7",1,"6.7","23.11.2023",242,"ES",0.7978,0.781818,2.0200796,1.5793345,,,,4,9,2,2,1939,,63,,1,,6,,66666,2,666,1,,,,,,2,2,1,3,5,2,2,5,2,2,2,2,3,2,2,2,2,2,2,2,3,61,
"ESS1e06_7",1,"6.7","23.11.2023",243,"ES",1.1968,0.81262165,2.0200796,1.6415604,,,,3,6,2,2,1983,,19,,3,,1,,5220,6,30,5,,,,,,1,2,1,2,5,3,2,1,1,2,1,2,1,1,1,2,1,5,1,2,1,61,
"ESS1e06_7",1,"6.7","23.11.2023",244,"ES",1.9946,2.4370537,2.0200796,4.9230423,,,,2,10,2,2,1981,,21,,2,,1,,9211,1,54,3,,,,,,1,3,1,3,5,2,1,5,1,1,1,4,1,1,1,1,1,1,1,1,1,61,
"ESS1e06_7",1,"6.7","23.11.2023",245,"ES",1.1968,1.6536629,2.0200796,3.3405306,,,,2,10,1,1,1964,,38,,2,,6,,66666,2,666,3,,,,,,5,2,1,5,5,2,4,5,1,5,2,3,2,1,1,2,3,1,1,5,1,61,
"ESS1e06_7",1,"6.7","23.11.2023",246,"ES",0.7978,0.9747726,2.0200796,1.9691182,,,,8,10,3,2,1976,,26,,1,,1,,9211,6,40,2,,,,,,3,2,3,5,6,2,2,5,2,3,2,3,2,2,2,2,2,2,2,3,3,61,
"ESS1e06_7",1,"6.7","23.11.2023",258,"ES",0.6161,0.7497437,2.0200796,1.514542,,,,1,9,1,2,1920,,82,,1,,1,,9131,1,30,2,,,,,,5,2,1,3,6,1,1,5,1,2,1,3,1,1,1,1,1,4,1,1,3,41,
"ESS1e06_7",1,"6.7","23.11.2023",261,"ES",0.9241,1.0130447,2.0200796,2.046431,,,,1,7,3,1,1928,,74,,5,,1,,2230,1,40,8,,,,,,4,1,3,3,3,1,1,6,1,2,1,2,5,1,1,3,1,5,1,4,1,41,
"ESS1e06_7",1,"6.7","23.11.2023",263,"ES",0.6161,0.51947904,2.0200796,1.049389,,,,1,9,3,2,1975,,27,,4,,1,,9211,1,40,6,,,,,,3,1,2,1,2,1,1,6,1,1,1,1,1,2,1,1,1,6,3,3,2,41,
"ESS1e06_7",1,"6.7","23.11.2023",265,"ES",1.2321,1.0388737,2.0200796,2.0986075,,,,2,7,2,2,1982,,20,,4,,6,,66666,2,666,6,,,,,,1,1,1,1,3,1,2,1,1,3,1,1,1,1,1,1,2,4,1,3,2,41,
"ESS1e06_7",1,"6.7","23.11.2023",268,"ES",0.6461,0.78625125,2.0200796,1.5882901,,,,1,8,2,2,1933,,69,,1,,6,,66666,2,666,1,,,,,,1,1,1,1,4,1,1,4,2,3,1,1,1,1,1,1,1,3,1,1,1,41,
"ESS1e06_7",1,"6.7","23.11.2023",269,"ES",0.6461,0.78625125,2.0200796,1.5882901,,,,1,5,4,2,1925,,77,,1,,6,,66666,2,666,2,,,,,,4,1,2,6,6,1,1,6,3,4,1,3,6,1,1,2,1,3,2,5,3,41,
"ESS1e06_7",1,"6.7","23.11.2023",270,"ES",0.6461,0.43899402,2.0200796,0.88680285,,,,1,7,2,1,1960,,42,,3,,2,,3415,6,40,5,,,,,,4,1,5,6,6,3,4,5,2,4,1,6,5,2,2,2,5,5,3,5,1,41,
"ESS1e06_7",1,"6.7","23.11.2023",271,"ES",1.2923,1.5726242,2.0200796,3.176826,,,,1,9,3,2,1945,,57,,1,,6,,66666,2,666,2,,,,,,1,1,3,5,6,1,1,6,1,2,1,1,6,1,1,1,1,1,1,1,1,41,
"ESS1e06_7",1,"6.7","23.11.2023",272,"ES",0.6461,0.78625125,2.0200796,1.5882901,,,,2,9,3,2,1931,,71,,1,,6,,66666,2,666,2,,,,,,4,1,2,4,4,1,1,5,1,2,1,1,4,1,1,1,1,3,2,3,1,41,
"ESS1e06_7",1,"6.7","23.11.2023",273,"ES",0.6461,0.38212255,2.0200796,0.77191794,,,,1,6,2,2,1963,,39,,3,,2,,8263,1,40,5,,,,,,4,2,2,3,5,1,3,4,1,2,1,3,3,2,2,1,3,5,2,3,1,41,
"ESS1e06_7",1,"6.7","23.11.2023",275,"ES",0.9692,1.5127513,2.0200796,3.0558782,,,,1,8,3,1,1969,,33,,2,,2,,5220,6,60,3,,,,,,1,1,1,1,5,1,1,1,1,1,1,6,1,1,1,1,3,1,1,1,1,41,
"ESS1e06_7",1,"6.7","23.11.2023",276,"ES",0.6461,0.78625125,2.0200796,1.5882901,,,,2,8,3,2,1932,,70,,1,,6,,66666,2,666,2,,,,,,4,2,3,4,4,2,1,4,1,3,1,3,4,1,1,1,1,2,2,1,2,41,
"ESS1e06_7",1,"6.7","23.11.2023",277,"ES",0.69,0.521332,2.0200796,1.0531322,,,,2,6,3,2,1969,,33,,3,,1,,5162,6,38,5,,,,,,3,2,5,2,4,1,2,5,3,3,1,4,3,2,2,3,4,4,2,3,2,43,
"ESS1e06_7",1,"6.7","23.11.2023",282,"ES",1.38,0.7313589,2.0200796,1.4774032,,,,3,8,3,2,1960,,42,,3,,1,,6111,1,40,4,,,,,,2,2,1,3,5,2,1,4,2,2,2,2,3,1,3,1,4,4,2,4,2,43,
"ESS1e06_7",1,"6.7","23.11.2023",283,"ES",2.415,2.6334634,2.0200796,5.3198056,,,,3,10,1,2,1946,,56,,1,,6,,66666,2,666,2,,,,,,1,1,1,3,5,1,1,6,1,1,1,1,2,1,1,1,1,1,1,4,3,43,
"ESS1e06_7",1,"6.7","23.11.2023",286,"ES",0.69,0.7524181,2.0200796,1.5199444,,,,3,7,2,2,1937,,65,,1,,2,,5220,6,48,2,,,,,,2,2,2,2,5,2,2,5,2,2,2,2,5,2,2,2,2,4,2,5,2,43,
"ESS1e06_7",1,"6.7","23.11.2023",288,"ES",1.035,1.4475814,2.0200796,2.9242296,,,,1,10,1,1,1985,,17,,1,,1,,7437,1,40,0,,,,,,1,5,1,1,1,4,6,1,2,3,5,5,1,1,2,2,1,1,5,2,3,43,
"ESS1e06_7",1,"6.7","23.11.2023",289,"ES",0.8253,0.7989591,2.0200796,1.613961,,,,1,88,4,1,1924,,78,,1,,1,,6111,1,888,0,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,43,
"ESS1e06_7",1,"6.7","23.11.2023",290,"ES",0.8253,0.49977213,2.0200796,1.0095795,,,,1,88,1,1,1978,,24,,3,,1,,8324,6,40,4,,,,,,3,3,3,3,4,2,2,3,2,4,2,4,3,3,2,3,2,3,2,3,3,43,
"ESS1e06_7",1,"6.7","23.11.2023",291,"ES",0.8253,0.7989591,2.0200796,1.613961,,,,1,7,4,1,1932,,70,,1,,1,,4131,1,888,1,,,,,,3,2,2,4,2,1,3,2,3,2,2,2,3,3,3,2,3,3,3,2,3,43,
"ESS1e06_7",1,"6.7","23.11.2023",292,"ES",0.8253,0.7989591,2.0200796,1.613961,,,,1,88,1,1,1925,,77,,1,,1,,7122,1,888,1,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43,
"ESS1e06_7",1,"6.7","23.11.2023",294,"ES",1.238,1.3499907,2.0200796,2.7270887,,,,1,88,2,2,1927,,75,,1,,6,,66666,2,666,0,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43,
"ESS1e06_7",1,"6.7","23.11.2023",297,"ES",0.8253,1.2689245,2.0200796,2.5633285,,,,1,6,1,1,1961,,41,,1,,1,,8273,6,45,1,,,,,,3,3,3,3,3,2,2,4,2,3,3,3,2,2,2,2,2,5,1,3,4,43,
"ESS1e06_7",1,"6.7","23.11.2023",300,"ES",0.3944,0.50595075,2.0200796,1.0220608,,,,1,8,2,1,1949,,53,,5,,1,,2331,6,35,8,,,,,,2,1,3,3,5,1,2,5,5,1,2,4,4,2,2,2,5,5,4,5,2,43,
"ESS1e06_7",1,"6.7","23.11.2023",301,"ES",1.5775,1.5985678,2.0200796,3.2292342,,,,2,10,3,2,7777,,999,,1,,1,,6112,6,888,1,,,,,,5,2,5,4,5,2,2,5,2,3,2,2,5,2,2,2,5,5,2,5,4,43,
"ESS1e06_7",1,"6.7","23.11.2023",304,"ES",1.5775,2.206338,2.0200796,4.4569783,,,,2,5,1,1,1986,,16,,2,,6,,66666,2,666,3,,,,,,1,3,1,1,1,3,6,1,3,1,2,3,1,2,1,5,1,1,2,1,3,43,
"ESS1e06_7",1,"6.7","23.11.2023",308,"ES",0.7888,0.79683894,2.0200796,1.6096781,,,,2,8,3,2,1966,,36,,2,,1,,5220,1,46,3,,,,,,5,2,2,4,5,2,3,5,2,2,2,2,3,1,2,3,3,3,2,4,2,43,
"ESS1e06_7",1,"6.7","23.11.2023",309,"ES",0.3995,0.43563917,2.0200796,0.8800258,,,,1,88,4,2,1918,,84,,1,,6,,66666,2,666,0,,,,,,4,3,2,2,2,3,3,3,2,5,2,4,3,3,2,2,4,3,3,2,4,43,
"ESS1e06_7",1,"6.7","23.11.2023",310,"ES",1.1986,0.9056066,2.0200796,1.8293974,,,,1,9,1,2,1985,,17,,3,,6,,66666,2,666,5,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43,
"ESS1e06_7",1,"6.7","23.11.2023",312,"ES",0.3995,0.43563917,2.0200796,0.8800258,,,,1,88,4,2,1931,,71,,1,,6,,66666,2,666,1,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43,
"ESS1e06_7",1,"6.7","23.11.2023",313,"ES",1.1986,1.3070265,2.0200796,2.6402977,,,,1,88,4,2,1942,,60,,1,,6,,66666,2,666,1,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43,
"ESS1e06_7",1,"6.7","23.11.2023",315,"ES",1.5981,2.2351496,2.0200796,4.51518,,,,1,8,2,1,1969,,33,,2,,1,,7122,6,888,3,,,,,,3,3,2,3,3,2,2,3,3,3,2,3,2,2,3,3,3,3,3,2,3,43,
"ESS1e06_7",1,"6.7","23.11.2023",316,"ES",0.799,0.7734985,2.0200796,1.5625285,,,,1,88,4,1,1935,,67,,1,,1,,6111,1,888,0,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43,
"ESS1e06_7",1,"6.7","23.11.2023",320,"ES",0.8102,0.82102036,2.0200796,1.6585265,,,,1,88,5,2,7777,,999,,1,,6,,66666,2,666,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,43,
"ESS1e06_7",1,"6.7","23.11.2023",321,"ES",0.8102,0.8834915,2.0200796,1.7847232,,,,1,88,4,2,1930,,72,,1,,6,,66666,2,666,0,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43,
"ESS1e06_7",1,"6.7","23.11.2023",323,"ES",0.8102,1.1015394,2.0200796,2.2251973,,,,1,8,2,2,1972,,30,,2,,1,,9313,1,888,3,,,,,,5,3,2,5,4,2,2,5,2,3,5,4,5,2,2,3,2,3,3,4,6,43,
"ESS1e06_7",1,"6.7","23.11.2023",324,"ES",0.8102,0.78434104,2.0200796,1.5844313,,,,1,7,2,1,1933,,69,,1,,1,,9312,6,40,1,,,,,,7,7,7,7,5,1,7,7,7,5,1,7,6,7,7,1,7,5,7,7,1,43,
"ESS1e06_7",1,"6.7","23.11.2023",325,"ES",0.8102,0.8834915,2.0200796,1.7847232,,,,1,6,4,2,1932,,70,,1,,1,,9132,1,888,1,,,,,,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,43,
"ESS1e06_7",1,"6.7","23.11.2023",326,"ES",0.8102,0.8834915,2.0200796,1.7847232,,,,1,88,5,2,1920,,82,,1,,1,,9133,1,777,0,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,43,
"ESS1e06_7",1,"6.7","23.11.2023",327,"ES",0.8102,1.1015394,2.0200796,2.2251973,,,,1,8,1,2,1973,,29,,2,,1,,8276,1,777,3,,,,,,2,3,1,1,5,2,2,4,2,3,4,2,2,2,1,2,2,2,1,2,2,43,
"ESS1e06_7",1,"6.7","23.11.2023",342,"ES",1.2591,1.2719319,2.0200796,2.5694036,,,,1,10,4,2,1957,,45,,1,,1,,6111,1,777,1,,,,,,6,1,5,5,5,2,1,6,4,4,1,4,5,1,4,1,6,6,1,5,4,43,
"ESS1e06_7",1,"6.7","23.11.2023",345,"ES",0.8394,0.8245693,2.0200796,1.6656955,,,,3,8,2,1,1944,,58,,5,,2,,1311,6,60,11,,,,,,5,2,1,5,2,2,2,5,2,2,2,2,3,2,2,4,2,2,2,2,4,43,
"ESS1e06_7",1,"6.7","23.11.2023",347,"ES",0.4197,0.4063045,2.0200796,0.82076746,,,,2,7,2,1,1940,,62,,1,,2,,6111,6,888,0,,,,,,5,2,2,5,3,2,4,6,2,5,3,2,5,2,3,2,2,5,2,4,3,43,
"ESS1e06_7",1,"6.7","23.11.2023",352,"ES",0.841,0.6451116,2.0200796,1.3031769,,,,2,7,2,2,1978,,25,,3,,1,,4190,6,72,5,,,,,,1,2,2,2,4,2,2,2,2,3,1,4,2,1,2,2,2,3,3,2,3,53,
"ESS1e06_7",1,"6.7","23.11.2023",354,"ES",0.4205,0.22625124,2.0200796,0.45704553,,,,2,7,2,2,1957,,46,,3,,1,,5220,6,40,4,,,,,,2,1,1,1,3,1,6,3,2,1,1,5,2,1,1,2,5,6,1,6,2,53,
"ESS1e06_7",1,"6.7","23.11.2023",355,"ES",0.4205,0.25992432,2.0200796,0.5250678,,,,2,7,2,1,1959,,44,,3,,1,,7124,6,46,5,,,,,,1,1,1,1,3,3,3,1,1,2,1,3,3,2,1,4,2,4,2,2,2,53,
"ESS1e06_7",1,"6.7","23.11.2023",356,"ES",0.841,1.3127844,2.0200796,2.6519291,,,,2,5,2,1,1964,,39,,2,,1,,7231,6,40,3,,,,,,2,2,2,3,3,2,2,5,4,3,3,3,2,3,2,4,4,4,3,4,3,53,
"ESS1e06_7",1,"6.7","23.11.2023",363,"ES",1.0763,1.6800832,2.0200796,3.3939018,,,,3,8,1,1,1963,,39,,2,,1,,7122,6,45,3,,,,,,2,2,2,4,6,2,3,4,4,2,1,4,4,2,2,2,5,4,1,4,1,53,
"ESS1e06_7",1,"6.7","23.11.2023",365,"ES",1.6145,1.0183598,2.0200796,2.0571678,,,,4,10,3,1,1916,,86,,4,,1,,3118,1,888,6,,,,,,6,1,1,3,1,1,1,6,1,1,1,6,1,1,1,1,4,6,1,3,1,53,
"ESS1e06_7",1,"6.7","23.11.2023",369,"ES",0.8751,1.2426072,2.0200796,2.5101655,,,,3,8,3,1,1986,,16,,2,,6,,66666,2,666,3,,,,,,3,4,3,3,2,3,3,3,3,2,3,3,4,2,4,3,4,3,4,3,2,53,
"ESS1e06_7",1,"6.7","23.11.2023",370,"ES",1.1668,1.6568096,2.0200796,3.3468874,,,,8,8,2,1,1986,,16,,2,,6,,66666,2,666,3,,,,,,3,2,1,2,1,2,3,2,2,1,1,2,3,2,3,4,4,2,3,2,2,53,
"ESS1e06_7",1,"6.7","23.11.2023",371,"ES",0.5834,0.31390005,2.0200796,0.6341031,,,,2,8,3,2,1967,,35,,4,,1,,5220,1,8,6,,,,,,2,2,2,1,2,2,1,2,2,2,2,3,3,2,2,3,1,1,2,3,3,53,
"ESS1e06_7",1,"6.7","23.11.2023",372,"ES",1.1668,0.6226939,2.0200796,1.2578913,,,,8,7,1,2,1945,,57,,3,,7,,77777,6,777,4,,,,,,4,3,3,4,3,3,4,4,3,4,3,3,4,3,2,3,3,4,3,2,4,53,
"ESS1e06_7",1,"6.7","23.11.2023",374,"ES",0.8751,0.47085008,2.0200796,0.95115465,,,,4,7,2,2,1962,,40,,3,,6,,66666,2,666,5,,,,,,2,2,3,3,2,3,3,3,4,2,3,3,3,2,3,4,3,4,3,2,3,53,
"ESS1e06_7",1,"6.7","23.11.2023",377,"ES",0.5834,0.5983339,2.0200796,1.2086821,,,,2,8,2,2,1959,,44,,2,,1,,4211,6,40,3,,,,,,1,2,1,1,3,2,5,3,2,1,1,5,1,1,1,1,5,4,1,3,1,53,
"ESS1e06_7",1,"6.7","23.11.2023",378,"ES",0.5834,0.3586742,2.0200796,0.7245504,,,,2,5,2,1,1970,,33,,3,,1,,5141,6,40,4,,,,,,5,2,2,2,4,3,2,4,3,3,2,2,1,3,3,4,4,4,2,3,4,53,
"ESS1e06_7",1,"6.7","23.11.2023",379,"ES",0.8007,0.88644844,2.0200796,1.7906964,,,,2,3,2,2,1929,,74,,1,,6,,66666,2,666,1,,,,,,5,2,4,5,5,2,2,5,5,5,5,5,5,4,5,2,5,5,2,4,2,53,
"ESS1e06_7",1,"6.7","23.11.2023",383,"ES",1.2011,1.6579082,2.0200796,3.3491066,,,,3,8,2,2,1969,,33,,2,,1,,9330,6,888,3,,,,,,5,3,3,3,4,4,3,5,5,4,4,3,4,3,3,4,6,4,4,3,6,53,
"ESS1e06_7",1,"6.7","23.11.2023",384,"ES",1.6015,1.6848059,2.0200796,3.403442,,,,3,10,1,2,1951,,51,,77,,7,,77777,1,777,77,,,,,,2,2,3,4,3,3,3,3,3,3,4,3,3,4,3,3,4,3,2,3,4,53,
"ESS1e06_7",1,"6.7","23.11.2023",385,"ES",0.8007,0.8211963,2.0200796,1.6588819,,,,3,6,2,2,1950,,52,,1,,2,,1317,6,888,2,,,,,,2,4,4,5,2,3,2,3,4,3,3,4,4,3,2,3,5,4,3,2,3,53,
"ESS1e06_7",1,"6.7","23.11.2023",386,"ES",0.4004,0.5685521,2.0200796,1.1485205,,,,2,9,2,1,1976,,26,,2,,1,,8332,6,40,3,,,,,,3,3,3,3,4,4,4,3,4,4,3,4,3,3,4,4,3,3,3,4,3,53,
"ESS1e06_7",1,"6.7","23.11.2023",387,"ES",0.8007,0.4922702,2.0200796,0.994425,,,,1,5,2,1,1978,,24,,3,,1,,9330,6,24,5,,,,,,5,2,1,3,5,3,3,5,2,4,2,6,1,2,1,1,2,4,2,5,1,53,
"ESS1e06_7",1,"6.7","23.11.2023",390,"ES",0.4004,0.4432796,2.0200796,0.89546007,,,,3,3,3,2,1917,,86,,1,,1,,9132,1,50,2,,,,,,5,2,3,6,6,2,2,6,1,3,2,2,5,2,1,2,5,3,2,5,2,53,
"ESS1e06_7",1,"6.7","23.11.2023",395,"ES",0.7856,0.7721251,2.0200796,1.5597543,,,,2,6,1,1,1927,,76,,2,,1,,7129,1,50,3,,,,,,2,2,2,4,4,2,2,5,2,2,1,2,3,1,2,4,2,3,1,5,2,53,
"ESS1e06_7",1,"6.7","23.11.2023",396,"ES",1.1784,1.2085646,2.0200796,2.4413967,,,,2,8,2,2,1957,,45,,2,,2,,1314,6,888,3,,,,,,3,3,4,3,2,3,4,3,3,3,3,4,3,3,3,4,4,4,3,2,5,53,
"ESS1e06_7",1,"6.7","23.11.2023",398,"ES",1.5712,2.1729534,2.0200796,4.389539,,,,3,8,2,2,1974,,28,,5,,1,,2320,6,888,11,,,,,,5,2,1,2,6,2,3,5,1,4,1,6,1,1,1,1,2,5,1,6,1,53,
"ESS1e06_7",1,"6.7","23.11.2023",399,"ES",0.7856,0.86973137,2.0200796,1.7569267,,,,2,5,2,2,1940,,62,,1,,1,,7412,6,40,2,,,,,,3,4,3,2,2,4,3,3,2,3,3,4,3,3,3,2,3,3,3,4,3,53,
"ESS1e06_7",1,"6.7","23.11.2023",400,"ES",1.5712,2.2310414,2.0200796,4.506881,,,,2,8,1,1,1977,,25,,2,,1,,5123,6,888,3,,,,,,4,5,4,5,3,2,2,2,5,4,4,2,2,3,2,4,3,5,3,4,4,53,
"ESS1e06_7",1,"6.7","23.11.2023",401,"ES",0.7856,0.42269436,2.0200796,0.85387623,,,,2,8,2,2,1965,,37,,3,,1,,77777,6,40,4,,,,,,3,4,2,5,6,4,3,2,4,3,4,5,2,2,3,4,2,2,3,4,3,53,
"ESS1e06_7",1,"6.7","23.11.2023",402,"ES",0.3928,0.43486568,2.0200796,0.8784633,,,,2,3,2,2,1927,,76,,1,,6,,66666,2,666,0,,,,,,6,1,2,5,5,1,1,6,1,2,1,2,6,2,1,2,4,4,2,2,2,53,
"ESS1e06_7",1,"6.7","23.11.2023",403,"ES",0.7658,0.47336516,2.0200796,0.9562353,,,,4,9,2,1,1950,,52,,3,,2,,5220,6,888,4,,,,,,3,3,3,3,2,4,4,3,4,3,2,4,3,3,4,4,3,3,3,4,3,53,
"ESS1e06_7",1,"6.7","23.11.2023",404,"ES",0.7658,0.75266474,2.0200796,1.5204427,,,,3,6,3,1,1930,,72,,1,,1,,7412,1,888,1,,,,,,4,3,3,5,4,3,4,3,3,3,3,5,3,4,3,3,4,2,3,2,4,53,
"ESS1e06_7",1,"6.7","23.11.2023",405,"ES",1.1487,0.61806136,2.0200796,1.2485331,,,,2,8,2,2,1965,,37,,3,,6,,66666,2,666,5,,,,,,5,2,2,3,2,5,3,3,3,3,5,4,3,3,4,5,4,5,4,3,3,53,
